id,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd_pledged,usd_pledged_real,usd_goal_real
1046804067,Feed Baby Tuck,Food,Food,USD,2014-08-26,750,2014-07-27 16:57:16,0,failed,0,US,0,0,750
1906437521,Conversion of 15 Photo Prints to 30x40 canvas for Art  Show.,Art,Art,USD,2013-10-18,1500,2013-09-18 05:25:16,2,failed,1,US,2,2,1500
443416317,Steel City Chess,Tabletop Games,Games,USD,2015-01-17,5000,2014-12-18 14:22:17,2585,failed,24,US,2585,2585,5000
1730558160,Publish the first issue of Catamaran Literary Reader,Literary Journals,Publishing,USD,2012-08-20,8500,2012-07-21 01:11:05,10679.62,successful,150,US,10679.62,10679.62,8500
579329448,Who Am I? Where Do I Come From? The Swiderski Story,Documentary,Film & Video,USD,2014-04-07,275000,2014-02-06 22:22:29,0,failed,0,US,0,0,275000
567117894,INNO LUMI Smart Lighting - Making Light Work,Product Design,Design,GBP,2017-09-01,20000,2017-07-18 10:37:34,736,failed,9,GB,124.46,952.82,25891.98
506914619,The Past Presents The Future,Indie Rock,Music,USD,2010-12-16,4500,2010-11-16 19:50:16,8070.3,successful,78,US,8070.3,8070.3,4500
18440097,Featherweight 800 E.P. Mixed and Mastered,Indie Rock,Music,USD,2013-11-25,1000,2013-11-05 00:30:02,1110,successful,6,US,1110,1110,1000
302796795,Kickstarter Gold: The ACME Corporation,Graphic Design,Design,USD,2017-07-22,5000,2017-06-20 16:00:16,20869.11,successful,397,US,6557,20869.11,5000
1475001869,The Hiker Yearbook,Art Books,Publishing,USD,2016-04-02,9700,2016-03-03 16:56:33,10219,successful,173,US,10219,10219,9700
1110951917,heloBottle: The Original 9-in-1 Utility Water Bottle,Gadgets,Technology,USD,2015-12-11,50000,2015-11-11 21:55:14,54993,successful,55,US,54993,54993,50000
1779192524,Woodhouse EP,Rock,Music,USD,2015-04-11,1000,2015-03-12 05:06:32,1614,successful,21,US,1614,1614,1000
110271158,Make/100: Modern leather accessories for your kitchen,DIY,Crafts,CAD,2017-04-07,100,2017-03-08 02:57:34,491,successful,12,CA,82.12,366.12,74.57
1673500760,Ark of the Anthropocene,Sculpture,Art,USD,2014-09-03,4000,2014-08-04 15:13:18,4300.11,successful,86,US,4300.11,4300.11,4000
2036731743,Yin Yang Sugar Skull Sticker & Button,Illustration,Art,USD,2016-04-11,200,2016-03-27 06:36:43,531,successful,42,US,531,531,200
77987340,BULL by Mike Bartlett at the Coal Mine Theatre,Plays,Theater,CAD,2015-04-06,5000,2015-02-19 18:51:38,5665,successful,83,CA,4569.01,4473.31,3948.2
691560649,She Shall Be an Ensign,Nonfiction,Publishing,USD,2015-07-01,30000,2015-05-26 15:44:32,38124.5,successful,558,US,38124.5,38124.5,30000
1273219152,"Learning Community ""Game Development""",Technology,Technology,EUR,2015-10-29,5000,2015-09-29 16:53:05,0,failed,0,ES,0,0,5508.49
1397322322,A New Reality: Human Values and World Population,Publishing,Publishing,USD,2017-05-26,30000,2017-04-11 21:41:16,40994,successful,850,US,399,40994,30000
88340828,Hardware VST keyboard with built in wireless in-ears,Hardware,Technology,AUD,2016-02-03,50000,2016-01-04 23:05:14,20,failed,1,AU,14.59,14.38,35942.78
1425129965,"Red Sky Mary: New Record, EP and Tour!",Rock,Music,USD,2012-09-16,4000,2012-08-17 13:31:03,4311,successful,74,US,4311,4311,4000
978006305,"'See No Evil, Speak No Evil; A Dark Fantasy'",Film & Video,Film & Video,USD,2017-12-24,1200,2017-11-24 17:52:46,20.12,failed,2,US,0,20.12,1200
1166346552,IndieCade 2011 Conference Videos!,Games,Games,USD,2011-09-15,15000,2011-08-16 19:03:02,2764,failed,70,US,2764,2764,15000
1282839855,Publishing The Simplest Golf Book You Will Ever Read,Nonfiction,Publishing,USD,2014-01-31,6000,2014-01-01 13:51:54,51,failed,2,US,51,51,6000
1322505355,BraceletsDude,Jewelry,Fashion,USD,2014-05-15,200,2014-04-15 19:20:11,1034,successful,56,US,1034,1034,200
58537864,McCarthy,Narrative Film,Film & Video,USD,2012-02-14,1000,2011-12-31 02:16:15,0,failed,0,US,0,0,1000
1631992665,The Razor's Edge Upgrade,Webseries,Film & Video,USD,2014-09-11,1500,2014-08-12 18:25:11,0,failed,0,US,0,0,1500
1914453108,Chrisyuns Debut EP,Pop,Music,USD,2014-08-07,5000,2014-07-08 01:34:10,0,failed,0,US,0,0,5000
2104357173,KOKORO,Illustration,Art,EUR,2016-05-05,700,2016-03-21 16:20:15,3686,successful,100,FR,4154.03,4211.99,799.89
1129765558,The LilPipSqueek Adventures,Animation,Film & Video,USD,2012-09-07,19500,2012-08-08 18:22:12,40,failed,2,US,40,40,19500
2106234965,Funking Punks First EP - Rock/Punk/Funk Band Getting Started,Rock,Music,CAD,2015-03-01,1150,2015-01-30 18:39:01,1206,successful,28,CA,964.1,967.43,922.51
457471797,Framing Work for an Exhibition,Painting,Art,GBP,2015-04-04,50,2015-03-05 13:06:04,180,successful,8,GB,276.43,262.64,72.96
1750464631,Scruffy: From Stray to Home to Stay (Book signing event),Publishing,Publishing,USD,2015-02-11,12,2015-02-02 20:05:06,0,failed,0,US,0,0,12
1880183000,Villain,Comic Books,Comics,AUD,2015-08-02,500,2015-06-18 08:27:35,1120.5,successful,72,AU,866.07,827.85,369.41
615976387,Memori: make your memories eternal and interactive,Interactive Design,Design,EUR,2017-06-28,100000,2017-05-23 15:04:20,30409,canceled,75,IT,8073.64,34702.77,114120.08
903332800,The Bee Happy Co.,Food,Food,USD,2012-03-15,11500,2012-02-15 18:35:28,12394,successful,183,US,12394,12394,11500
967127476,Mobile Farm to Kitchen to Table Venue for NY! (Canceled),Food,Food,USD,2011-10-15,10000,2011-09-15 15:04:53,413,canceled,5,US,413,413,10000
1057371921,Fall of the Realm's,Games,Games,AUD,2014-08-04,10000,2014-07-05 11:37:15,6,failed,2,AU,5.61,5.57,9285.05
1907605199,"Tales of guns, gold and a beagle in the Old West",Fiction,Publishing,USD,2015-02-15,1200,2014-12-18 18:07:23,100,failed,1,US,100,100,1200
797196683,LIAR (#IAMMORE),Television,Film & Video,USD,2014-10-11,25000,2014-08-27 23:48:26,10,failed,1,US,10,10,25000
828374797,Spotlight Dance Academy,Spaces,Dance,USD,2016-09-05,5000,2016-08-06 00:05:29,25,failed,1,US,0,25,5000
1551120438,BORDERLINE art exhibition,Art,Art,DKK,2016-08-09,45000,2016-07-30 08:59:51,3530,failed,11,DK,408.26,529.42,6748.95
1966276141,VVV Trilogy --A Trilogy of Illustrated Novellas,Fiction,Publishing,CAD,2016-11-15,7000,2016-10-25 03:30:48,7400,successful,81,CA,1430.4,5475.4,5179.43
655076486,THE ARGONAUT: The Four-Season KEVLAR® and TYVEK® Paper BOOT,Footwear,Fashion,USD,2014-10-28,15000,2014-10-07 01:23:30,92290.42,successful,702,US,92290.42,92290.42,15000
4843942,Gemology (Canceled),Tabletop Games,Games,USD,2013-05-06,17000,2013-03-24 19:11:03,103,canceled,4,US,103,103,17000
529290799,The worlds first collapsible design shaker The ZiiiP Shaker™,Product Design,Design,SEK,2016-07-18,460000,2016-06-09 09:03:18,47797,failed,145,SE,5478.87,5542.65,53342.61
1795414968,"Heavenly Combination, Gourmet Chocolate and Ice Cream!",Food,Food,USD,2013-03-04,250,2013-02-12 02:02:17,690,successful,24,US,690,690,250
68031697,Your Cookbook (Canceled),Cookbooks,Food,SEK,2014-11-28,125000,2014-10-29 10:50:55,0,canceled,0,SE,0,0,16839.78
45846713,"Meeting Bonnie Hunt: Redemption, Alcohol Recovery & Farming",Nonfiction,Publishing,USD,2016-07-02,2500,2016-06-02 01:59:42,0,failed,0,US,0,0,2500
1809078773,"One More Time – CD with 10 original songs, including ""One More Time"" and ""Billy Boy"" (Canceled)",Country & Folk,Music,USD,2010-09-20,4000,2010-08-16 01:26:24,30,canceled,2,US,30,30,4000
1178181522,Jackie's Gaming Art: Traditional Fan Art Book of 2016,Illustration,Art,CAD,2017-03-09,2000,2017-01-18 02:37:13,600,failed,16,CA,324.16,444.31,1481.04
2122542868,Runic Royalty Playing Cards,Design,Design,CAD,2015-06-04,12000,2015-05-05 21:15:48,2986,failed,109,CA,2452.81,2388.8,9600
1436059256,Dinosaur Dreams,Plays,Theater,GBP,2016-04-28,2000,2016-03-29 18:20:32,2093,successful,33,GB,2955.89,3058.82,2922.91
1244315428,Gluten and lactose free online grocery store (Canceled),Food,Food,DKK,2015-12-02,50000,2015-11-02 18:09:52,5,canceled,1,DK,0.74,0.73,7306.63
1849566841,Book Tour for First Book!,Poetry,Publishing,USD,2011-09-11,5000,2011-07-13 22:31:04,0,failed,0,US,0,0,5000
852263014,The Road to Stose's Debut Album,Hip-Hop,Music,USD,2012-06-24,9000,2012-05-25 01:21:17,5398,failed,54,US,5398,5398,9000
67724087,Magicite - A Multiplayer RPG Platformer,Video Games,Games,USD,2013-11-19,1000,2013-10-10 03:53:40,16308.51,successful,674,US,16308.51,16308.51,1000
892977710,Re-Chord,Tabletop Games,Games,USD,2017-10-27,14950,2017-09-27 17:00:52,7521,canceled,190,US,370,7521,14950
1866977787,The Sari: A How-To Drape Film Series,Documentary,Film & Video,CAD,2016-11-13,45000,2016-10-14 18:10:08,47857.65,successful,405,CA,1661.7,35410.77,33296.34
1865345403,If Not For God is a true story of inspire and encouragement,Nonfiction,Publishing,USD,2016-02-02,20000,2015-12-09 02:43:11,1,failed,1,US,1,1,20000
472845867,FreedomCase: Adjustable Stand & Case for Microsoft Surface,Product Design,Design,USD,2014-03-15,40000,2014-02-13 21:32:21,144109.02,successful,2993,US,144109.02,144109.02,40000
1202601788,One Million Instagrams,Photography,Photography,NZD,2017-05-01,140000,2017-04-03 09:45:33,0,canceled,0,NZ,0,0,96445.3
1009193965,Popcorn Expressionism,Art,Art,USD,2015-04-10,7500,2015-02-12 22:37:19,48,failed,2,US,48,48,7500
648156739,Santa Claus Firewall,Design,Design,USD,2017-01-01,8500,2016-11-29 21:45:21,0,canceled,0,US,0,0,8500
1744661018,The Perfect Match,Film & Video,Film & Video,USD,2011-12-20,2600,2011-11-20 01:29:33,195,failed,4,US,195,195,2600
723212611,My Brother's debut album,Music,Music,USD,2015-04-16,1000,2015-03-06 05:54:43,1031,successful,20,US,1031,1031,1000
1023155611,Black Stags Custom Playing Cards,Playing Cards,Games,USD,2017-04-29,1100,2017-03-30 13:18:10,1272,successful,39,US,883,1272,1100
1070636933,Reaper's Blood Hot Sauce,Small Batch,Food,USD,2015-09-07,11000,2015-08-08 02:44:08,0,failed,0,US,0,0,11000
1029985984,STARTUP EUROPE - TRANSLATED AND FREE PORTUGUESE EDITION,Publishing,Publishing,NOK,2017-02-16,30000,2017-01-17 13:41:11,1800,failed,2,NO,176.1,216.26,3604.25
1935417713,Abstract Acrylic Pour Painting Series,Painting,Art,USD,2017-07-09,1000,2017-06-09 17:20:18,101,failed,2,US,100,101,1000
893918814,BTG 2017 RECORDINGS AND MERCH,Indie Rock,Music,USD,2017-11-14,500,2017-09-15 22:37:38,60,failed,3,US,0,60,500
977776138,Soul Of Science - Art Book,Art Books,Publishing,USD,2012-11-30,10000,2012-10-16 18:52:15,29405.77,successful,253,US,29405.77,29405.77,10000
1698441601,Egloo - Your personal fireplace powered by candles,Product Design,Design,EUR,2017-12-06,15000,2017-11-01 17:26:33,69740.28,successful,564,IT,29746.78,81889.39,17613.08
1644602468,TAPE,Thrillers,Film & Video,CAD,2015-07-01,1000,2015-05-02 18:28:40,1155,successful,31,CA,955.81,917.98,794.79
338321412,The DateKit,Games,Games,USD,2017-12-04,2500,2017-10-20 17:43:14,435,failed,8,US,10,435,2500
1187343800,BEHOLD A PALE HORSE needs Paul Reveres!,Documentary,Film & Video,USD,2013-06-03,90000,2013-05-04 19:54:00,4659,failed,55,US,4659,4659,90000
406312181,Matboard: Easy to use GPIO board for Raspberry Pi Computer,Hardware,Technology,GBP,2014-07-02,1500,2014-06-02 19:29:27,2458,successful,105,GB,4118.84,4213.88,2571.53
759845075,Tanith Lee's Silver Metal Lover by Trina Robbins,Graphic Novels,Comics,USD,2018-01-06,10000,2017-12-17 03:48:42,12298,live,226,US,4847,12298,10000
772088751,#Love (Canceled),Film & Video,Film & Video,USD,2013-12-21,512,2013-10-22 01:00:31,512,canceled,1,US,512,512,512
964130142,Change the way we pack our gifts - boxsheets,Product Design,Design,USD,2014-12-13,10000,2014-11-18 13:00:56,388,failed,10,US,388,388,10000
512314348,"Be A $100,000 Hair Cutter - Ivan Zoot Book",Nonfiction,Publishing,USD,2017-12-29,3800,2017-12-08 05:02:32,4035,successful,64,US,117,4035,3800
1838470279,Teach my Girlfriend how to make a sandwich! (Suspended),Bacon,Food,USD,2015-04-05,15,2015-02-04 06:54:05,0,suspended,0,US,0,0,15
1125086271,Bridging the Gap 2013,Theater,Theater,USD,2013-11-29,3000,2013-10-30 04:52:39,3023,successful,69,US,3023,3023,3000
1359704967,I'LL Be Gorgeous When I Die,Music,Music,USD,2012-06-05,5000,2012-04-26 19:29:54,5024,successful,70,US,5024,5024,5000
1683705315,The Goonies Bicycle Playing Cards by USPCC,Playing Cards,Games,USD,2014-06-05,10000,2014-05-13 16:00:08,44647.05,successful,1242,US,44647.05,44647.05,10000
547419413,Wireboy: a short experimental sci-fi adventure,Film & Video,Film & Video,USD,2012-01-19,5000,2011-12-20 01:00:04,5065,successful,26,US,5065,5065,5000
1794665300,The Latest In Streetwear Fashion - Vimo Clothing,Apparel,Fashion,GBP,2016-09-30,500,2016-09-01 16:27:50,0,failed,0,GB,0,0,648.12
1927060013,Quiet As A Whisper (Canceled),Documentary,Film & Video,USD,2012-02-27,45000,2012-01-13 16:48:16,165,canceled,6,US,165,165,45000
443576418,Socrates - The Most Clever Socks Ever,Fashion,Fashion,USD,2012-11-04,10000,2012-10-05 01:10:35,94279.01,successful,1719,US,94279.01,94279.01,10000
554631730,Time Splitters,Webseries,Film & Video,USD,2012-12-18,9500,2012-11-09 06:53:07,9863.69,successful,139,US,9863.69,9863.69,9500
683563672,"Cristina Satori - Bohemian chic shoes, bags & accessories",Accessories,Fashion,AUD,2016-05-31,13000,2016-04-12 10:58:47,111,failed,3,AU,83.91,80.41,9417.56
604571932,One Army Wife's Tale,Nonfiction,Publishing,USD,2012-08-23,1500,2012-07-24 19:40:53,184.8,failed,9,US,184.8,184.8,1500
2030762235,Fund the 2013 Union Square Fire Dancing Expo,Dance,Dance,USD,2013-02-21,8089,2013-01-31 20:10:30,9332,successful,166,US,9332,9332,8089
1504414027,Be Entangled,Illustration,Art,USD,2014-09-14,150,2014-07-16 22:29:48,363,successful,26,US,363,363,150
566452174,Where the Cicadas Chirp,Shorts,Film & Video,USD,2014-07-16,2000,2014-06-22 06:43:20,2005,successful,10,US,2005,2005,2000
321095663,Road to 1600 (Canceled),Mobile Games,Games,USD,2016-05-13,14000,2016-04-13 14:00:18,4533,canceled,61,US,4533,4533,14000
352407457,Pooch Posse Tee-shirt Project,Fashion,Fashion,USD,2012-06-17,4250,2012-05-18 21:18:45,1.69,failed,1,US,1.69,1.69,4250
895939579,Life Aid - Let's Beat World Cancer Together with Music,Music,Music,GBP,2016-04-05,200000,2016-03-06 13:59:23,6316,failed,64,GB,8988.23,8890.01,281507.76
1173441334,28mm Scale White Metal Wild West Cowboy Orc Miniatures,Tabletop Games,Games,GBP,2015-09-01,1000,2015-08-02 14:51:28,2848.52,successful,97,GB,4449.92,4337.23,1522.63
1305222183,The Healing Effect Movie,Documentary,Film & Video,USD,2014-03-06,2820,2014-02-04 03:02:19,3036,successful,55,US,3036,3036,2820
262627430,Cryptids...and Other Strange Things In America,Nonfiction,Publishing,USD,2015-07-19,1000,2015-06-19 02:13:43,0,failed,0,US,0,0,1000
1887884846,For Animals' sake,Animals,Photography,USD,2015-03-17,1500,2015-02-24 22:04:25,1550,successful,23,US,1550,1550,1500
1999096269,Time After,Shorts,Film & Video,USD,2013-08-31,15000,2013-08-01 15:00:50,20951,successful,206,US,20951,20951,15000
10024998,Casper & The Bad Spirits LP Funding,Indie Rock,Music,USD,2014-12-16,5000,2014-11-13 04:16:22,5189,successful,59,US,5189,5189,5000
1947813755,The Cinemascope EPs,Indie Rock,Music,USD,2011-12-01,3850,2011-10-27 19:15:13,9311,successful,57,US,9311,9311,3850
1821505752,American Milk,Documentary,Film & Video,USD,2014-05-12,11000,2014-04-17 14:57:37,11500.63,successful,99,US,11500.63,11500.63,11000
2074135946,Carrot Strategies - Tools for Employee Motivation,Web,Technology,USD,2017-12-17,45000,2017-10-18 00:59:07,0,failed,0,US,0,0,45000
73306478,"Crystal Judge Debut EP, The Long Road To You",Country & Folk,Music,USD,2012-05-24,2961,2012-04-24 19:50:26,620,failed,11,US,620,620,2961
75112788,Impotent Nerd Rage: A Comedy Album For Geeks,Music,Music,USD,2011-05-06,2500,2011-04-06 01:48:32,3337,successful,78,US,3337,3337,2500
831920765,SAPIENCE,Fiction,Publishing,USD,2014-03-14,3300,2014-02-12 04:25:53,130,failed,4,US,130,130,3300
1063047512,RENT at the 2015 Edinburgh Festival Fringe,Musical,Theater,USD,2015-07-18,15000,2015-06-18 18:31:56,17015.33,successful,111,US,17015.33,17015.33,15000
1054405076,A Man and His Dog - Landscape and Wildlife Photography,Nature,Photography,USD,2017-04-19,20238,2017-03-05 18:46:40,66,failed,4,US,15,66,20238
1470019818,Boston's Pulse Recording Studio,Music,Music,USD,2015-03-09,5000,2015-02-07 03:27:40,0,undefined,0,"N,0""",,0,5000
516826066,Bring Carly's Cookies to NYC!,Small Batch,Food,USD,2017-12-01,200,2017-11-26 19:52:08,250,successful,9,US,20,250,200
1743265155,Tyranny - A Novel of the Past and the Future (Canceled),Fiction,Publishing,USD,2013-08-18,2500,2013-07-19 21:14:51,0,canceled,0,US,0,0,2500
1706829079,Handcrafted Floating Magnetic Wine Rack Cutting Boards,Woodworking,Crafts,USD,2015-09-26,19000,2015-08-27 22:47:59,1272,failed,10,US,1272,1272,19000
496723397,Descent into Hell - Upcoming Album. Get a concert ticket!,Rock,Music,USD,2014-11-26,200000,2014-10-27 19:57:30,205,failed,2,US,205,205,200000
1755812518,Jacob Jonas The Company Premiere,Performances,Dance,USD,2014-06-27,15000,2014-05-28 22:41:45,15077,successful,66,US,15077,15077,15000
380371594,Bison Boots,Footwear,Fashion,USD,2017-12-13,10000,2017-11-13 05:12:27,3131,failed,19,US,240,3131,10000
446548519,SilverTech - Odorless Underwear Made with Pure Silver,Apparel,Fashion,DKK,2016-06-03,250000,2016-05-02 08:25:37,1018886,successful,1947,DK,156599.05,152788.59,37489.13
831293746,SIMPLISICK: Affordable back to basic-type cotton apparel.,Apparel,Fashion,USD,2015-04-02,20000,2015-03-03 09:41:43,51,failed,2,US,51,51,20000
1188978867,GODDESS | Designer Streetwear For All!,Fashion,Fashion,USD,2014-03-23,5000,2014-02-21 03:38:58,475,failed,13,US,475,475,5000
763044388,Record Cleaning Solution By Urban Vinyl,Music,Music,USD,2015-04-10,5000,2015-03-11 07:37:30,46,undefined,0,"N,0""",,46,5000
1369458588,Female Therapy Season 1,Comedy,Film & Video,CAD,2015-04-17,2500,2015-03-03 21:40:29,27,failed,2,CA,21.59,22.15,2050.69
36708834,On Screen - The Subjective Experience of Psychosis!,Documentary,Film & Video,GBP,2014-05-01,200,2014-03-17 16:42:07,330,successful,19,GB,549.4,556.91,337.52
264384986,Meals on wheels with Alexis,Food,Food,USD,2016-10-15,1000,2016-08-31 07:35:17,0,failed,0,US,0,0,1000
778106016,Syncope,Thrillers,Film & Video,GBP,2014-07-24,1000,2014-07-10 17:54:23,0,failed,0,GB,0,0,1698.8
463416673,Ahren,Music,Music,USD,2015-03-04,1000,2015-02-02 02:11:08,1,failed,1,US,1,1,1000
550827366,AlonzoWill Studio,Fine Art,Photography,USD,2017-01-06,45000,2016-11-07 22:55:02,50,failed,2,US,0,50,45000
1599887217,"""Back to Beirut"" Australian Lebanese Hawkers RFC Tour",Games,Games,AUD,2015-03-22,70000,2015-03-08 05:59:47,0,canceled,0,AU,0,0,54512.89
1033561396,Zen of the Dead,Publishing,Publishing,USD,2015-10-31,31,2015-10-01 03:56:50,435,successful,48,US,435,435,31
625932510,NANCY LOVE - SECOND ALBUM!,Pop,Music,CAD,2014-12-29,10000,2014-11-29 03:45:58,1,failed,1,CA,0.89,0.86,8560.18
300938983,à l'orange - Unexpected Days,Electronic Music,Music,EUR,2016-07-24,2100,2016-06-24 12:15:53,535,canceled,9,DE,606.63,594.54,2333.72
157056285,"""Lazerman: This Man, This Lazer!"" Trade Paperback",Comics,Comics,USD,2012-11-03,6500,2012-09-28 02:16:53,6827,successful,165,US,6827,6827,6500
1191725047,TotemBowls - Nesting and Stacking Food Bowls,Product Design,Design,USD,2016-01-29,60000,2015-12-30 00:00:59,7347,failed,87,US,7347,7347,60000
261468487,C-Safe™ Mobile Pocket Lock · Goodbye Pickpockets and Drops,Product Design,Design,SEK,2017-05-05,80000,2017-04-05 08:01:40,151412,successful,715,SE,10412.77,17133.48,9052.64
2035227023,the NON-PAREILS (without equal),Fiction,Publishing,USD,2012-02-27,38000,2012-01-28 05:59:06,0,failed,0,US,0,0,38000
779470182,Paralink: Quick Deploy Paracord System,Design,Design,USD,2016-10-17,1000,2016-09-15 01:50:58,20723,successful,617,US,25,20723,1000
